"일시","대여소명","대여건수","반납건수"
"2025-10-22","2037. 동작역 5번출구 동작주차공원","0","4"
"2025-10-22","207. 여의나루역 1번출구 앞","1","0"
"2025-10-22","2217.아크로리버뷰 부지 앞","3","1"
"2025-10-22","2301. 현대고등학교 건너편","0","2"
"2025-10-22","2337. 대모산입구역 2번출구 앞","1","0"
"2025-10-22","2317. 삼성도로공원","1","0"
"2025-10-22","2302. 교보타워 버스정류장(신논현역 3번출구 후면)","1","0"
"2025-10-22","2348. 포스코사거리(기업은행)","2","0"
"2025-10-22","106. 합정역 7번출구 앞","0","7"
"2025-10-22","1308. 안암로터리 버스정류장 앞","1","2"
"2025-10-22","420. 서울시 공공자전거 상암센터","0","2"
"2025-10-22","419. 홈플러스 마포점 앞","3","1"
"2025-10-22","1210. 롯데월드타워(잠실역2번출구 쪽)","2","1"
"2025-10-22","1328. 월곡역 3번출구","1","0"
"2025-10-22","2354. 청담역 2번출구","0","2"
"2025-10-22","2349. 역삼빌딩 앞(하나은행 옆)","0","2"
"2025-10-22","593.자양중앙나들목","2","0"
"2025-10-22","502. 자양(뚝섬한강공원)역 1번출구 앞","1","3"
"2025-10-23","108. 서교동 사거리","1","2"
"2025-10-23","505. 자양사거리 광진아크로텔 앞","1","0"
"2025-10-23","948. 디지털미디어 시티역 4번출구(DMC역)","0","1"
"2025-10-23","1150. 송정역 1번출구","0","1"
"2025-10-23","510. 뚝도아리수정수센터 버스정류소 옆","2","5"
"2025-10-23","511. 서울숲역 5번 출구 옆","1","0"
"2025-10-23","1269. 리센츠아파트 ","1","0"
"2025-10-23","513. 뚝섬역 5번 출구 정류소 옆","0","2"
"2025-10-23","2272. 교대입구 교차로","2","0"
"2025-10-23","301. 경복궁역 7번출구 앞","0","1"
"2025-10-23","2362. 신사동 가로수길 입구","3","0"
"2025-10-23","2363. 강남 을지병원 교차로","1","0"
"2025-10-23","2365. K+ 타워 앞","2","0"
"2025-10-23","2369. KT선릉타워","2","0"
"2025-10-23","302. 경복궁역 6번출구 뒤","4","6"
"2025-10-23","2371. 한국우편사업진흥원","0","1"
"2025-10-23","3515. 서울숲 관리사무소","8","9"
"2025-10-23","115. 마스타 빌딩 앞","0","1"
"2025-10-23","1338. 용문2교 옆","3","0"
"2025-10-23","305. 종로구청 옆","2","1"
"2025-10-23","1348. 성북제일새마을금고 본점 앞","0","1"
"2025-10-23","307. 서울역사박물관 앞","1","1"
"2025-10-23","308. 광화문 S타워 앞","2","0"
"2025-10-23","2381. 언주역 4번출구","0","1"
"2025-10-23","310. 청계광장 옆","2","0"
"2025-10-23","1674. 서울북부고용센터앞","1","1"
"2025-10-23","314. 국립현대미술관","5","2"
"2025-10-23","1354. 고려대학교 2번출구","2","2"
"2025-10-23","316. 종각역 1번출구 앞","0","1"
"2025-10-23","829. 한강대교 북단 교차로","2","1"
"2025-10-23","832. 이촌1동 주민센터 뒤","0","2"
"2025-10-23","834. 효창공원앞역 3번출구 앞","1","1"
"2025-10-23","837. 한남나들목 입구","2","2"
"2025-10-23","320. 을지로입구역 4번출구 앞","2","0"
"2025-10-23","2386. 크린랩 본사","1","1"
"2025-10-23","321. KEB 하나금융그룹 명동사옥 옆","1","1"
"2025-10-23","393. 동대문역 8번 출구","4","4"
"2025-10-23","838. 숙대입구역 4번출구","1","0"
"2025-10-23","322. 명동성당 앞","0","1"
"2025-10-23","324. 신세계백화점 본점 앞","2","4"
"2025-10-23","326. 안국역 5번출구 앞","1","2"
"2025-10-23","1050.  둔촌역 3번 출입구","1","0"
"2025-10-23","327. 낙원상가 옆","1","1"
"2025-10-23","397. 종묘공영주차장 건너편","0","1"
"2025-10-23","430. 장충동먹자골목 앞","1","1"
"2025-10-23","431. 청계천 영도교","2","0"
"2025-10-23","841. 신용산역 1번 출구","0","2"
"2025-10-23","329. 청계2가 사거리 옆","1","1"
"2025-10-23","1368. 성신여대입구 교차로","0","1"
"2025-10-23","111. 상수역 2번출구 앞","1","1"
"2025-10-23","335. 종로3가역 15번출구 뒤","0","2"
"2025-10-23","336. 충무로역 6번출구 앞","2","1"
"2025-10-23","1996. 구일역 1번 출입구 앞","1","0"
"2025-10-23","338. 세운스퀘어 앞","1","0"
"2025-10-23","339. 종로4가 사거리","0","1"
"2025-10-23","2503. 반포1동 서초빌딩 앞","1","1"
"2025-10-23","2505. 우성아파트사거리 (기업은행앞)","2","1"
"2025-10-23","341. 혜화역 3번출구 뒤","3","0"
"2025-10-23","2407. 역삼서초삼성 세무서 앞 (역삼빌딩 앞)","1","0"
"2025-10-23","342. 대학로 마로니에공원","0","1"
"2025-10-23","1293. 석촌호수 서호 사거리","0","1"
"2025-10-23","1297. 석촌호수교차로(동호 팔각정 앞)","2","2"
"2025-10-23","343. 힐스테이트창경궁 아파트 앞","1","2"
"2025-10-23","453. 종로오가 지하쇼핑센터 14번출구","7","2"
"2025-10-23","454. 종로2가 버스정류장 (종각방향)","1","1"
"2025-10-23","458. 광화문역 5번출구","0","2"
"2025-10-23","1060. 천일초교 사거리","1","0"
"2025-10-23","661. 경희대학교 청운관","1","1"
"2025-10-23","1372. KEB은행 고대점","1","0"
"2025-10-23","3533. 건대입구역 사거리(롯데백화점)","2","0"
"2025-10-23","3534. 건대입구역 5번출구 뒤","1","3"
"2025-10-23","2410. 포스코피앤에스타워 (역삼역 3번출구 부근)","0","1"
"2025-10-23","353. 재동초교 앞 삼거리","3","1"
"2025-10-23","354. 포르투갈 대사관 앞","1","0"
"2025-10-23","355. 서울사대부설초등학교 앞","2","2"
"2025-10-23","1196. 서울식물원(문화센터) 건너편","0","1"
"2025-10-23","1197. 엠펠리체 호텔 건너편","2","2"
"2025-10-23","1742. 북한산 코오롱 하늘채","2","0"
"2025-10-23","2618. 삼전역 1번출구","1","1"
"2025-10-23","358. 성균관대입구 사거리 A","0","3"
"2025-10-23","440. 하늘공원 입구","1","2"
"2025-10-23","464. 삼청동 골목","1","1"
"2025-10-23","3543. 세종대학교(학술정보원)","1","0"
"2025-10-23","445.대한상공회의소","1","1"
"2025-10-23","467.한국은행","2","0"
"2025-10-23","468.웨스틴 조선호텔","0","2"
"2025-10-23","471.회현사거리 남측","1","2"
"2025-10-23","474.동대문역사문화공원역 1번출구 뒤편","5","4"
"2025-10-23","475.DDP 패션몰","2","0"
"2025-10-23","3407.안국동사거리(신)","2","0"
"2025-10-23","3408.종로타워빌딩","1","0"
"2025-10-23","3410.종로3가역 8번출구","2","1"
"2025-10-23","3411.종묘","3","1"
"2025-10-23","3412.세운상가","2","0"
"2025-10-23","368. SK 서린빌딩 앞","0","2"
"2025-10-23","3414.종로5가역 4번출구","3","7"
"2025-10-23","3415.동대문역6번출구","0","1"
"2025-10-23","3416.동묘앞역 6번출구","1","1"
"2025-10-23","3420. 성균관대입구 사거리 B","0","2"
"2025-10-23","3422.성균관대 정문","1","1"
"2025-10-23","3432.종로2가 사거리","0","1"
"2025-10-23","2632.석촌고분역 2번 출구","1","0"
"2025-10-23","2656.풍납동 아이파크 107동 앞","0","1"
"2025-10-23","2417.선정릉 디캠프(D,CAMP)앞","1","0"
"2025-10-23","2419.봉은사역 1,2번 출구 ","0","2"
"2025-10-23","2430.강남파이낸스센터앞(역삼역2번출구)","1","0"
"2025-10-23","2525.반포쇼핑타운 2동 앞","3","3"
"2025-10-23","1862.스타즈호텔독산 빌딩 앞","1","0"
"2025-10-23","1869.롯데캐슬골드파크3차 301동 앞","0","1"
"2025-10-23","380. CJ제일제당 앞","3","5"
"2025-10-23","114. 홍대입구역 8번출구 앞","0","1"
"2025-10-23","2723.마곡 필네이처","1","0"
"2025-10-23","147. 마포역 4번출구 뒤","1","2"
"2025-10-23","148. 용강동 주민센터 앞","2","0"
"2025-10-23","2908. 광운대학교 중앙도서관","0","1"
"2025-10-23","119. 서강나루 공원","2","1"
"2025-10-23","154. 마포구청역 ","1","1"
"2025-10-23","1557.신창교","0","1"
"2025-10-23","156. 서울서부지방법원 앞","1","2"
"2025-10-23","493.홍대입구역 6번출구","0","1"
"2025-10-23","159. 이대역 4번 출구","0","1"
"2025-10-23","3007.MBC 앞","1","0"
"2025-10-23","3009. 홍대입구역 사거리","1","0"
"2025-10-23","3010.홍대입구역 3번출구","3","0"
"2025-10-23","848. 삼각지12번 출구","0","1"
"2025-10-23","854.HID 유족동지회 앞","0","1"
"2025-10-23","857. 현대 안성타워","0","1"
"2025-10-23","858.녹사평역3번 출구","0","2"
"2025-10-23","162. 봉원고가차도 밑","2","0"
"2025-10-23","3117.이화여대 인문관 인근","1","0"
"2025-10-23","3119.연희 브라운스톤 아파트 앞","1","0"
"2025-10-23","3125.연희파크푸르지오아파트 앞","0","4"
"2025-10-23","870.노들섬 서측 앞","3","0"
"2025-10-23","674.고대앞사거리 교통섬","0","1"
"2025-10-23","676.FITI시험연구원 앞","2","2"
"2025-10-23","1462.동부시장 북문 앞","2","0"
"2025-10-23","3569.건대병원후문","3","0"
"2025-10-23","3552.서울숲 공영주차장앞","2","2"
"2025-10-23","3559.성동구민종합체육센터 건너편","4","6"
"2025-10-23","3560.성동구 견인차량 보관소 앞","0","2"
"2025-10-23","2077.노들역 3번출구","1","0"
"2025-10-23","521. 왕십리역 11번 출구 앞","0","1"
"2025-10-23","796.목동아파트 14단지 B상가 앞","1","1"
"2025-10-23","3600.사근빗물펌프장 건너편","0","3"
"2025-10-23","4765. 동대문디자인플라자","3","0"
"2025-10-23","4607. 국립중앙박물관 -용산가족공원 앞","3","1"
"2025-10-23","4608. 국립중앙박물관 정문 앞","1","0"
"2025-10-23","4609. 파크타워 104동 앞","0","1"
"2025-10-23","4619. 한강트럼프월드3차 앞","1","1"
"2025-10-23","4620. 삼각지역 14번 출구 앞(교통섬)","1","3"
"2025-10-23","4629. 한강초교보도육교 앞","2","3"
"2025-10-23","4360. 르노삼성자동차 성수사업소 앞","1","0"
"2025-10-23","4362. 행당중학교 후문","2","0"
"2025-10-23","4653. 불광역 9번 출구 맞은편","1","0"
"2025-10-23","4708. 조계사앞사거리","1","0"
"2025-10-23","4710. 자교교회 앞","1","0"
"2025-10-23","4110. 용두롯데캐슬리치아파트 앞","2","0"
"2025-10-23","4707. 청계3가 사거리","3","2"
"2025-10-23","4774. 을지로입구역 8번출구","0","2"
"2025-10-23","4775. 을지로지하쇼핑센터","1","0"
"2025-10-23","4791. 명동역9번 출구","3","4"
"2025-10-23","4207. 아만티호텔 앞","4","1"
"2025-10-23","4208. 스타벅스(동교동) 앞","1","3"
"2025-10-23","4211. 시석빌딩 앞","0","1"
"2025-10-23","4320. 비석공원","1","1"
"2025-10-23","4457. 아산병원 기숙사 부근","0","1"
"2025-10-23","548. 자양나들목","0","2"
"2025-10-23","4464. 올림픽공원 북2문 A","0","1"
"2025-10-23","4483. 잠실나들목4","2","0"
"2025-10-23","4856. 올림픽공원 서1문 앞","2","0"
"2025-10-23","4713. 현대 뜨레비앙 아파트 앞","0","2"
"2025-10-23","4793. 동대문역사문화공원역 5번출구","0","1"
"2025-10-23","4804. 동서울농협 앞","0","2"
"2025-10-23","4313. 반포종합운동장","1","0"
"2025-10-23","3606. 신사동주민센터 옆","0","2"
"2025-10-23","609. 제기2교","2","1"
"2025-10-23","4796. 서울시청","2","0"
"2025-10-23","612. 시립동부병원 앞 사거리","0","1"
"2025-10-23","4794. 서울역 서부교차로(3)","2","0"
"2025-10-23","4564. 63스퀘어","0","1"
"2025-10-23","4216. 망원정 앞","2","0"
"2025-10-23","4411. 동산어린이공원 앞","1","0"
"2025-10-23","4798. 황학동롯데캐슬","1","1"
"2025-10-23","4217. 한강공원 망원나들목","3","2"
"2025-10-23","4633. 센트럴파크타워 앞","0","1"
"2025-10-23","247. 당산역 10번출구 앞","2","0"
"2025-10-23","249. 여의도중학교 옆","4","5"
"2025-10-23","128. 신촌역(2호선) 1번출구 옆","0","2"
"2025-10-23","252. 보라매역4번출구","1","0"
"2025-10-23","4244. 당인리발전소 공원 앞","4","0"
"2025-10-23","4634. 이태원역 3번 출구","2","2"
"2025-10-23","4718. 광화문역 6번출구 옆 A","0","2"
"2025-10-23","4906. 섬유센터 앞","0","2"
"2025-10-23","4639. 동빙고근린공원","0","3"
"2025-10-23","4332. 이수교차로","0","2"
"2025-10-23","4719. 종로문화원 건너편","1","3"
"2025-10-23","4270. 우국한마음 아파트 맞은편","4","0"
"2025-10-23","4274. 신촌 파랑고래 입구","3","0"
"2025-10-23","4128.  종암초등학교 뒤(새울센스빌)","0","3"
"2025-10-23","130. 신촌역(2호선) 7번출구 앞","1","0"
"2025-10-23","4389. 서울숲역3번출구","1","0"
"2025-10-23","5768.방이삼거리","2","0"
"2025-10-23","5870. LG트윈타워 앞","1","1"
"2025-10-23","802. 한강진역 2번 출구 앞","0","2"
"2025-10-23","807. 서울역 12번 출구 앞","1","0"
"2025-10-23","6058. 서울도시건축전시관 옆","1","1"
"2025-10-23","810. 이태원지하보도","0","1"
"2025-10-23","5878. 우리은행 앞","0","1"
"2025-10-23","4398. 유원지식산업센터 앞","2","0"
"2025-10-23","4140. 신설동역 4번출구","1","1"
"2025-10-23","4427. 동일하이빌뉴시티","0","1"
"2025-10-23","3900. 건국대학교 신공학관","2","5"
"2025-10-23","4721. 통인시장 정자","0","2"
"2025-10-23","5513. 마포음식문화거리","0","2"
"2025-10-23","4349.삼성화재서초타워","0","2"
"2025-10-23","387. 훈련원공원주차장 앞","4","3"
"2025-10-23","5515.한강버스 망원 선착장","7","8"
"2025-10-23","4940.한강버스 압구정 선착장","3","3"
"2025-10-23","181. 망원초록길 입구","3","4"
"2025-10-23","5153.한강버스 뚝섬 선착장","7","6"
"2025-10-23","5784.한강버스 잠실 선착장","2","2"
"2025-10-23","4401.뚝섬유수지 공영주차장","3","0"
"2025-10-23","4941.압구정로 11길","2","0"
"2025-10-23","182. 망원2빗물펌프장 앞","3","1"
"2025-10-23","5890.여의나루역 3번출구","2","3"
"2025-10-23","5891.한강버스 여의도 선착장","11","7"
"2025-10-23","5651.한강버스 옥수 선착장","1","3"
"2025-10-23","186. 월드컵공원","2","0"
"2025-10-23","563. 성동세무서 건너편","2","0"
"2025-10-23","582. 경일중학교 앞","2","0"
"2025-10-23","583. 청계천 생태교실 앞","1","1"
"2025-10-23","577. 광진청소년수련관","1","0"
"2025-10-23","102. 망원역 1번출구 앞","1","0"
"2025-10-23","636. 세종대왕기념관 교차로","1","0"
"2025-10-23","637. KAIST 경영대학 앞","0","1"
"2025-10-23","140. 이화여대 후문","0","1"
"2025-10-23","141. 연대 대운동장 옆","1","0"
"2025-10-23","267. 삼성화재 사옥 옆","1","0"
"2025-10-23","271. 샛강생태공원방문자센터 앞","0","3"
"2025-10-23","272. 당산육갑문","1","1"
"2025-10-23","825. 서빙고동 주민센터 앞","1","0"
"2025-10-23","199. 서울 월드컵 경기장","1","0"
"2025-10-23","585. 성수2가1동 공영주차장 인근","2","0"
"2025-10-23","201. 진미파라곤 앞","0","2"
"2025-10-23","914. 새절역 2번출구","1","1"
"2025-10-23","202. 국민일보 앞","1","1"
"2025-10-23","923. 국민은행 연서지점","0","1"
"2025-10-23","928. 은평역사한옥박물관","2","0"
"2025-10-23","587. 유니베라 앞","0","2"
"2025-10-23","588. 뚝섬 유원지역","1","0"
"2025-10-23","1013. 강동구청역 1번 출입구","0","2"
"2025-10-23","103. 망원역 2번출구 앞","0","2"
"2025-10-23","589. 성수역3번출구","0","2"
"2025-10-23","1121. 가양레포츠센터 앞","0","2"
"2025-10-23","205. 산업은행 앞","2","0"
"2025-10-23","1222. 잠실새내역 5번 출구 뒤","3","3"
"2025-10-23","1232. 잠실주공 521동 건너편","0","1"
"2025-10-23","1318. 길음역 3번출구 뒤","3","1"
"2025-10-23","1333. 석관초등학교 앞","1","0"
"2025-10-23","104. 합정역 1번출구 앞","1","1"
"2025-10-23","215. 여의도고교 앞","0","1"
"2025-10-23","1908. 해원리바파크 육교 밑","1","0"
"2025-10-23","221. 여의도초교 앞","2","1"
"2025-10-23","105. 합정역 5번출구 앞","0","1"
"2025-10-23","207. 여의나루역 1번출구 앞","2","0"
"2025-10-23","1608. 공릉역 1번 출구 앞","1","0"
"2025-10-23","2214. 신반포역 2번출구 앞","0","2"
"2025-10-23","2217.아크로리버뷰 부지 앞","2","5"
"2025-10-23","2219. 고속터미널역 8-1번, 8-2번 출구 사이","3","3"
"2025-10-23","2309. 청담역(우리들병원 앞)","1","0"
"2025-10-23","2302. 교보타워 버스정류장(신논현역 3번출구 후면)","0","1"
"2025-10-23","2348. 포스코사거리(기업은행)","0","2"
"2025-10-23","106. 합정역 7번출구 앞","1","4"
"2025-10-23","2318. 삼성중앙역4번출구(문화센터더 리빌)","1","0"
"2025-10-23","2332. 선릉역3번출구","0","1"
"2025-10-23","1308. 안암로터리 버스정류장 앞","1","2"
"2025-10-23","420. 서울시 공공자전거 상암센터","1","2"
"2025-10-23","1512. 강북중학교 앞","1","0"
"2025-10-23","418. 월드컵경기장역 3번출구 옆","0","1"
"2025-10-23","1210. 롯데월드타워(잠실역2번출구 쪽)","0","4"
"2025-10-23","107. 수협 연남동지점","3","0"
"2025-10-23","1241. 문정 법조단지5","1","0"
"2025-10-23","1625. 상계역 3번출구","0","1"
"2025-10-23","2215. 반포종합운동장 입구","0","1"
"2025-10-23","826. 서울역 서부교차로2","0","2"
"2025-10-23","2349. 역삼빌딩 앞(하나은행 옆)","2","0"
"2025-10-23","2353. 강남구청역 2번출구 뒤","1","0"
"2025-10-23","422. 문화비축기지","0","2"
"2025-10-23","500. 어린이대공원역 3번출구 앞","0","1"
"2025-10-23","590. 건국대학교 (입학정보관)","0","1"
"2025-10-23","2136. 신림역 8번출구","0","1"
"2025-10-23","450. 효자동 삼거리","2","1"
"2025-10-23","451. 청와대앞길","1","0"
"2025-10-23","3501. K&S빌딩 앞","0","1"
"2025-10-23","3504. 원일교회","1","0"
"2025-10-23","502. 자양(뚝섬한강공원)역 1번출구 앞","1","2"
"2025-10-23","426. 서울신용보증재단","1","0"
"2025-10-24","108. 서교동 사거리","2","0"
"2025-10-24","1024.  강동구청 앞","1","0"
"2025-10-24","510. 뚝도아리수정수센터 버스정류소 옆","3","4"
"2025-10-24","511. 서울숲역 5번 출구 옆","0","5"
"2025-10-24","1720. 도봉구청 옆(중랑천변)","1","1"
"2025-10-24","2266. 서초역 3번출구","2","0"
"2025-10-24","2362. 신사동 가로수길 입구","1","0"
"2025-10-24","2363. 강남 을지병원 교차로","0","2"
"2025-10-24","302. 경복궁역 6번출구 뒤","3","0"
"2025-10-24","3511. 응봉역 1번출구","0","2"
"2025-10-24","3513. 상왕십리역 1번출구","0","1"
"2025-10-24","3515. 서울숲 관리사무소","19","16"
"2025-10-24","115. 마스타 빌딩 앞","0","1"
"2025-10-24","305. 종로구청 옆","3","0"
"2025-10-24","310. 청계광장 옆","0","1"
"2025-10-24","1663. 동해문화예술관앞","1","0"
"2025-10-24","2279. 교대역 5번출구뒤","1","0"
"2025-10-24","316. 종각역 1번출구 앞","1","0"
"2025-10-24","828. 숙대입구역 8번","0","2"
"2025-10-24","829. 한강대교 북단 교차로","3","1"
"2025-10-24","956. 응암시장교차로","0","1"
"2025-10-24","837. 한남나들목 입구","0","1"
"2025-10-24","1166. 강서구립등빛도서관","0","1"
"2025-10-24","320. 을지로입구역 4번출구 앞","5","2"
"2025-10-24","393. 동대문역 8번 출구","0","3"
"2025-10-24","395. 경희궁 자이 2단지","0","1"
"2025-10-24","1455. 상봉역 2번 출구","2","0"
"2025-10-24","1050.  둔촌역 3번 출입구","0","1"
"2025-10-24","327. 낙원상가 옆","1","0"
"2025-10-24","398. 을지로3가역 3번출구","2","0"
"2025-10-24","428. 명보사거리","1","0"
"2025-10-24","429. 송도병원","1","0"
"2025-10-24","328. 탑골공원 앞","0","1"
"2025-10-24","839. 보광동 삼성리버빌아파트 앞","0","2"
"2025-10-24","841. 신용산역 1번 출구","2","1"
"2025-10-24","329. 청계2가 사거리 옆","2","3"
"2025-10-24","111. 상수역 2번출구 앞","0","4"
"2025-10-24","334. 종로3가역 2번출구 뒤","0","1"
"2025-10-24","1169. 염창역 1번 출구","1","0"
"2025-10-24","335. 종로3가역 15번출구 뒤","0","1"
"2025-10-24","338. 세운스퀘어 앞","1","1"
"2025-10-24","2067. 보라매역?동작세무서 버스정류장(강남중학교방면)","4","0"
"2025-10-24","339. 종로4가 사거리","1","3"
"2025-10-24","2398. 더라움","0","1"
"2025-10-24","2405. 청담공원앞 교차로","0","2"
"2025-10-24","2407. 역삼서초삼성 세무서 앞 (역삼빌딩 앞)","1","2"
"2025-10-24","1295. 잠실역 8번출구","1","0"
"2025-10-24","343. 힐스테이트창경궁 아파트 앞","2","3"
"2025-10-24","3525. 금호스포츠센터앞","0","1"
"2025-10-24","344. 성균관대 E하우스 앞","1","0"
"2025-10-24","452. 동대문 종합시장 버스정류장","1","0"
"2025-10-24","455. 종로6가역 버스정류장(동대문 방향)","1","0"
"2025-10-24","456. 숭인2동 주민센터 입구","3","0"
"2025-10-24","457. 종로꽃시장 입구 옆","1","3"
"2025-10-24","458. 광화문역 5번출구","0","1"
"2025-10-24","346. 맥스타일 앞","1","0"
"2025-10-24","347. 동대문역사문화공원역 9번출구 앞","1","1"
"2025-10-24","284. 센트럴 푸르지오 시티 앞","0","2"
"2025-10-24","3534. 건대입구역 5번출구 뒤","2","1"
"2025-10-24","3536. 중앙농협(자양동)","2","2"
"2025-10-24","433. 을지로입구역 2번출구","0","1"
"2025-10-24","2410. 포스코피앤에스타워 (역삼역 3번출구 부근)","0","1"
"2025-10-24","2608. 송파구청","2","0"
"2025-10-24","353. 재동초교 앞 삼거리","3","2"
"2025-10-24","117. 홍은사거리","1","0"
"2025-10-24","354. 포르투갈 대사관 앞","1","0"
"2025-10-24","355. 서울사대부설초등학교 앞","1","2"
"2025-10-24","1196. 서울식물원(문화센터) 건너편","1","0"
"2025-10-24","1197. 엠펠리체 호텔 건너편","4","4"
"2025-10-24","1198. LG 사이언스파크","0","1"
"2025-10-24","2622. 올림픽공원역 3번출구","0","3"
"2025-10-24","1742. 북한산 코오롱 하늘채","1","0"
"2025-10-24","2618. 삼전역 1번출구","1","0"
"2025-10-24","359. 원남동사거리","0","1"
"2025-10-24","440. 하늘공원 입구","1","1"
"2025-10-24","464. 삼청동 골목","2","0"
"2025-10-24","2185. 대학동 고시촌","1","0"
"2025-10-24","445.대한상공회의소","0","1"
"2025-10-24","466.롯데호텔","1","1"
"2025-10-24","468.웨스틴 조선호텔","2","0"
"2025-10-24","471.회현사거리 남측","3","9"
"2025-10-24","473.을지로4가역 9번출구","2","0"
"2025-10-24","474.동대문역사문화공원역 1번출구 뒤편","5","10"
"2025-10-24","475.DDP 패션몰","2","0"
"2025-10-24","3402.이화공영주차장","1","3"
"2025-10-24","3407.안국동사거리(신)","2","4"
"2025-10-24","3408.종로타워빌딩","0","1"
"2025-10-24","3411.종묘","2","1"
"2025-10-24","3413.종로플레이스","1","0"
"2025-10-24","3414.종로5가역 4번출구","2","4"
"2025-10-24","3416.동묘앞역 6번출구","0","2"
"2025-10-24","3419.국립어린이과학관","0","1"
"2025-10-24","3422.성균관대 정문","1","0"
"2025-10-24","3432.종로2가 사거리","2","2"
"2025-10-24","370. 시청역(2호선) 9번출구 뒤","0","1"
"2025-10-24","371. 동대입구역 6번출구 뒤","2","0"
"2025-10-24","2635.잠실새내역 1번출구","1","0"
"2025-10-24","2646.레이크펠리스101동앞","1","0"
"2025-10-24","2647.잠실 자전거 수리센터 앞","2","1"
"2025-10-24","2429.압구정로데오역 6번출구","0","2"
"2025-10-24","2430.강남파이낸스센터앞(역삼역2번출구)","1","1"
"2025-10-24","118. 광흥창역 2번출구 앞","1","0"
"2025-10-24","2515.서초초등학교 후문","1","0"
"2025-10-24","2525.반포쇼핑타운 2동 앞","3","7"
"2025-10-24","2530.삼호3차아파트 앞","0","1"
"2025-10-24","2535.신반포역 3번출구 뒤","1","0"
"2025-10-24","2538.사평리근린공원","0","2"
"2025-10-24","379. 서울역9번출구","2","2"
"2025-10-24","380. CJ제일제당 앞","2","0"
"2025-10-24","114. 홍대입구역 8번출구 앞","0","6"
"2025-10-24","2719.마곡문화공원","1","1"
"2025-10-24","146. 마포역 2번출구 뒤","0","1"
"2025-10-24","2728.마곡나루역 3번 출구","0","1"
"2025-10-24","147. 마포역 4번출구 뒤","0","3"
"2025-10-24","2908. 광운대학교 중앙도서관","0","1"
"2025-10-24","154. 마포구청역 ","0","2"
"2025-10-24","155. 가좌역1 번출구 앞","0","1"
"2025-10-24","156. 서울서부지방법원 앞","0","1"
"2025-10-24","495.염리초등학교 앞","1","0"
"2025-10-24","497.합정동주민센터 앞","2","0"
"2025-10-24","498.연남동주민센터 앞","2","0"
"2025-10-24","3005.마포구청 청사내","1","1"
"2025-10-24","3009. 홍대입구역 사거리","0","1"
"2025-10-24","3010.홍대입구역 3번출구","4","2"
"2025-10-24","848. 삼각지12번 출구","0","3"
"2025-10-24","853.용산역 맞은편","2","3"
"2025-10-24","860.LG한강 자이아파트 앞","0","1"
"2025-10-24","863.이촌역2번 출구","0","1"
"2025-10-24","864.순천향대학병원(한남오거리)","0","1"
"2025-10-24","163. 명지전문대학교 정문 앞","1","0"
"2025-10-24","3116.신촌역 4번출구","2","2"
"2025-10-24","3119.연희 브라운스톤 아파트 앞","0","1"
"2025-10-24","3127.홍은2파출소 옆","1","1"
"2025-10-24","870.노들섬 서측 앞","7","5"
"2025-10-24","674.고대앞사거리 교통섬","1","1"
"2025-10-24","676.FITI시험연구원 앞","1","1"
"2025-10-24","3566.우성4차아파트","1","1"
"2025-10-24","3569.건대병원후문","0","1"
"2025-10-24","3571.화양 APT(횡단보도 옆)","0","3"
"2025-10-24","3545.한양대역 1번출구","1","0"
"2025-10-24","3547.상왕십리역 6번 출입구","1","0"
"2025-10-24","3548.뚝섬역 6번출구","0","2"
"2025-10-24","3552.서울숲 공영주차장앞","11","0"
"2025-10-24","3559.성동구민종합체육센터 건너편","2","0"
"2025-10-24","519. 양지사거리","0","1"
"2025-10-24","2079.중앙대학교 중앙광장","0","2"
"2025-10-24","521. 왕십리역 11번 출구 앞","1","0"
"2025-10-24","2191.대학동주민센터 ","0","1"
"2025-10-24","3600.사근빗물펌프장 건너편","2","2"
"2025-10-24","3013.서울지방고용노동청 앞","0","1"
"2025-10-24","4781. 브라운스위트레지던스","1","0"
"2025-10-24","4605. 노들섬 다목적홀(동쪽) 숲, 앞","3","4"
"2025-10-24","4608. 국립중앙박물관 정문 앞","1","0"
"2025-10-24","4615. 크라운호텔앞 버스정류소","9","0"
"2025-10-24","4616. 신용산지하차도 앞","2","0"
"2025-10-24","4619. 한강트럼프월드3차 앞","1","3"
"2025-10-24","4620. 삼각지역 14번 출구 앞(교통섬)","2","1"
"2025-10-24","4622. 한강중학교 앞 버스정류장","1","0"
"2025-10-24","4629. 한강초교보도육교 앞","2","2"
"2025-10-24","4625. 용산공원갤러리앞","2","0"
"2025-10-24","4710. 자교교회 앞","2","0"
"2025-10-24","6184. 한강버스 마곡 선착장","3","3"
"2025-10-24","4707. 청계3가 사거리","2","1"
"2025-10-24","4774. 을지로입구역 8번출구","1","0"
"2025-10-24","4784. 중부경찰서앞 사거리","1","0"
"2025-10-24","4202. 프런트원(공덕역4번출구 앞)","1","0"
"2025-10-24","4207. 아만티호텔 앞","3","3"
"2025-10-24","4211. 시석빌딩 앞","0","4"
"2025-10-24","543. 구의공원(테크노마트 앞)","1","0"
"2025-10-24","4705. 웰니스센터(민방위교육장 앞)","2","1"
"2025-10-24","548. 자양나들목","2","3"
"2025-10-24","4856. 올림픽공원 서1문 앞","2","0"
"2025-10-24","4857. 올림픽공원 장미광장","1","0"
"2025-10-24","4713. 현대 뜨레비앙 아파트 앞","2","1"
